Accident_ID,Date,Time,State,District,Latitude,Longitude,Road_Type,Weather,Light_Condition,Driver_Age,Driver_Gender,Vehicle_Type,Speed_kmph,Alcohol_Involved,Driver_Drowsy,Pothole_Involved,Cause_of_Accident,Severity,Casualties
ACC34226,06-09-2022,09:11,Kerala,Ernakulam,10.8608,76.7966,National Highway,Clear,Day,47,Male,Car,75,No,Yes,No,Drowsy Driving,Medium,2.0
ACC34227,25-04-2024,09:25,Andhra Pradesh,Nellore,15.6646,79.2772,Village Road,Cloudy,Day,47,Male,Car,55,No,No,No,Poor Weather Visibility,Low,0.0
ACC34228,04-02-2023,10:46,Andhra Pradesh,Kurnool,16.1237,79.6376,State Highway,Overcast,Day,49,Male,Car,59,Yes,No,No,Drunk Driving,Medium,6.0
ACC34229,25-12-2023,21:55,Telangana,Nizamabad,18.5676,78.2686,Expressway,Clear,Night,22,Male,Auto,95,No,Yes,No,Over Speeding,High,6.0
ACC34230,20-08-2024,00:52,Tamil Nadu,Chennai,11.6376,78.6751,National Highway,Cloudy,Night,18,Male,Auto,60,No,No,No,Poor Weather Visibility,Medium,3.0
ACC34231,04-12-2024,00:31,Telangana,Hyderabad,18.1997,79.6288,Village Road,Clear,Night,29,Female,Car,69,Yes,No,No,Drunk Driving,Medium,4.0
ACC34232,09-05-2023,17:30,Tamil Nadu,Coimbatore,10.9997,79.2562,State Highway,Clear,Dusk,40,Male,Auto,54,No,No,No,Signal Jumping,Low,1.0
ACC34233,22-06-2024,06:21,Karnataka,Mangaluru,14.8229,76.2309,Village Road,Clear,Day,18,Female,Auto,24,No,No,No,Signal Jumping,Low,4.0
ACC34234,16-07-2023,08:29,Karnataka,Mysuru,15.3736,75.2583,Village Road,Overcast,Day,51,Male,Car,41,No,No,No,Poor Weather Visibility,Low,0.0
ACC34235,13-03-2022,16:34,Telangana,Warangal,17.9151,78.8316,State Highway,Overcast,Day,46,Male,Car,60,No,No,No,Poor Weather Visibility,Low,1.0
ACC34236,12-03-2024,15:27,Karnataka,Mangaluru,14.4188,75.6313,State Highway,Cloudy,Day,19,Male,Car,67,No,No,No,Poor Weather Visibility,Medium,2.0
ACC34237,06-09-2022,17:41,Karnataka,Mangaluru,15.0665,75.8546,Village Road,Clear,Dusk,24,Male,Car,26,No,No,Yes,Pothole/Bad Road,Low,0.0
ACC34238,16-06-2022,12:36,Telangana,Nizamabad,18.627,79.7604,State Highway,Clear,Day,30,Male,Truck,52,No,No,No,Signal Jumping,Low,1.0
ACC34239,31-07-2022,20:10,Tamil Nadu,Tiruchirappalli,11.3571,78.5314,City Road,Clear,Night,32,Male,Car,60,Yes,Yes,No,Drunk Driving,Medium,0.0
ACC34240,14-07-2024,20:22,Karnataka,Mysuru,15.0655,74.8804,City Road,Cloudy,Night,18,Male,Bike,66,No,No,No,Poor Weather Visibility,High,10.0
ACC34241,20-01-2023,06:47,Tamil Nadu,Coimbatore,10.9121,78.5531,State Highway,Clear,Day,24,Female,Truck,64,No,No,No,Over Speeding,Low,2.0
ACC34242,17-04-2022,15:05,Telangana,Hyderabad,17.6404,78.3476,City Road,Clear,Day,48,Male,Bike,24,No,No,No,Poor Weather Visibility,Low,1.0
ACC34243,10-06-2023,11:48,Telangana,Hyderabad,17.5416,78.9901,National Highway,Cloudy,Day,35,Male,Auto,84,Yes,No,No,Drunk Driving,High,6.0
ACC34244,03-12-2023,00:03,Kerala,Kozhikode,9.4349,76.3179,National Highway,Rainy,Night,52,Male,Bike,71,No,No,Yes,Poor Weather Visibility,High,6.0
ACC34245,27-11-2024,20:43,Telangana,Karimnagar,17.7643,78.9186,State Highway,Clear,Night,34,Female,Bike,64,Yes,Yes,No,Drunk Driving,High,9.0
ACC34246,13-05-2023,14:57,Andhra Pradesh,Nellore,15.4795,79.606,Expressway,Rainy,Day,26,Male,Bike,84,No,No,No,Poor Weather Visibility,High,6.0
ACC34247,26-01-2022,22:14,Telangana,Nizamabad,17.7324,78.9791,Village Road,Clear,Night,44,Male,Auto,56,No,Yes,No,Drowsy Driving,Medium,3.0
ACC34248,18-09-2023,18:59,Tamil Nadu,Salem,11.1506,80.0982,National Highway,Cloudy,Dusk,59,Male,Bike,73,No,No,No,Over Speeding,Medium,3.0
ACC34249,21-11-2023,13:23,Karnataka,Hubballi,14.9323,75.1745,Village Road,Rainy,Day,26,Male,Auto,61,Yes,No,Yes,Poor Weather Visibility,Medium,1.0
ACC34250,04-03-2023,14:48,Kerala,Kollam,10.766,76.3021,National Highway,Cloudy,Day,50,Female,Bike,64,No,No,No,Poor Weather Visibility,Medium,4.0
ACC34251,05-02-2023,21:18,Tamil Nadu,Chennai,10.5681,79.5238,Expressway,Clear,Night,48,Male,Auto,65,No,No,Yes,Pothole/Bad Road,Low,0.0
ACC34252,30-04-2024,20:01,Tamil Nadu,Chennai,10.8056,78.6322,State Highway,Clear,Night,25,Male,Bike,71,No,No,No,Over Speeding,Low,1.0
ACC34253,02-11-2024,00:21,Kerala,Kozhikode,11.2425,76.117,City Road,Clear,Night,34,Male,Bike,64,Yes,No,No,Drunk Driving,Medium,4.0
ACC34254,28-05-2024,20:53,Telangana,Hyderabad,18.1416,79.3388,National Highway,Clear,Night,49,Male,Auto,57,No,No,No,Poor Weather Visibility,Low,3.0
ACC34255,09-12-2024,13:27,Karnataka,Hubballi,15.9042,76.1735,Village Road,Foggy,Day,41,Male,Truck,35,No,No,No,Poor Weather Visibility,Low,0.0
ACC34256,26-03-2023,03:19,Tamil Nadu,Coimbatore,11.0125,78.9175,City Road,Rainy,Night,41,Male,Car,39,No,No,No,Poor Weather Visibility,Low,1.0
ACC34257,21-01-2023,14:46,Karnataka,Bengaluru Urban,15.4176,75.6195,City Road,Overcast,Day,39,Male,Truck,70,Yes,Yes,No,Drunk Driving,High,5.0
ACC34258,14-12-2023,19:23,Karnataka,Mangaluru,15.5017,76.0737,State Highway,Clear,Night,18,Female,Car,76,Yes,Yes,No,Drunk Driving,High,6.0
ACC34259,07-11-2023,07:19,Karnataka,Bengaluru Urban,15.0112,76.0503,State Highway,Rainy,Day,31,Male,Truck,60,No,No,No,Poor Weather Visibility,Medium,2.0
ACC34260,20-10-2023,20:18,Andhra Pradesh,Vijayawada,15.3281,79.522,State Highway,Clear,Night,35,Male,Car,81,No,Yes,No,Over Speeding,Medium,5.0
ACC34261,20-06-2022,07:24,Kerala,Kollam,9.6977,76.0953,State Highway,Cloudy,Day,45,Male,Auto,59,No,No,No,Poor Weather Visibility,Low,0.0
ACC34262,21-06-2022,08:15,Telangana,Hyderabad,17.8462,79.7614,Village Road,Clear,Day,58,Male,Truck,53,No,Yes,Yes,Drowsy Driving,Low,1.0
ACC34263,14-08-2023,01:20,Karnataka,Mangaluru,15.2529,75.8821,National Highway,Cloudy,Night,49,Male,Truck,70,No,Yes,No,Drowsy Driving,High,12.0
ACC34264,11-02-2024,12:50,Puducherry,Karaikal,10.6854,79.1344,Village Road,Clear,Day,43,Male,Bike,45,No,No,Yes,Pothole/Bad Road,Low,1.0
ACC34265,25-08-2024,18:31,Karnataka,Bengaluru Urban,14.9193,75.7146,City Road,Clear,Dusk,45,Male,Truck,38,No,No,No,Poor Weather Visibility,Low,1.0
ACC34266,18-03-2023,17:08,Kerala,Kozhikode,10.7498,76.8359,Village Road,Clear,Dusk,33,Male,Car,26,No,No,No,Signal Jumping,Low,0.0
ACC34267,26-02-2023,13:15,Andhra Pradesh,Guntur,15.8184,79.5848,Village Road,Rainy,Day,18,Male,Bike,49,No,No,Yes,Poor Weather Visibility,Medium,2.0
ACC34268,03-03-2024,15:18,Telangana,Karimnagar,17.4632,79.1782,State Highway,Overcast,Day,60,Female,Auto,61,No,No,No,Poor Weather Visibility,Low,2.0
ACC34269,19-01-2022,21:53,Andhra Pradesh,Guntur,15.6129,79.3771,Expressway,Clear,Night,18,Male,Auto,79,No,No,No,Over Speeding,Medium,2.0
ACC34270,06-03-2022,08:14,Kerala,Kollam,10.2591,76.4058,State Highway,Clear,Day,18,Male,Car,51,No,No,No,Signal Jumping,Low,0.0
ACC34271,23-11-2023,09:19,Andhra Pradesh,Visakhapatnam,15.9484,79.9605,Expressway,Overcast,Day,48,Male,Truck,75,No,No,Yes,Signal Jumping,Medium,2.0
ACC34272,29-11-2024,06:14,Karnataka,Hubballi,15.4609,76.1374,State Highway,Rainy,Day,38,Male,Car,66,No,No,No,Poor Weather Visibility,Medium,1.0
ACC34273,03-06-2023,10:50,Tamil Nadu,Coimbatore,11.4363,78.3993,National Highway,Overcast,Day,40,Male,Car,80,No,No,No,Over Speeding,Medium,1.0
ACC34274,31-03-2023,09:47,Karnataka,Bengaluru Urban,15.601,75.5622,Village Road,Clear,Day,21,Male,Bike,57,Yes,No,No,Drunk Driving,Medium,4.0
ACC34275,04-02-2024,07:18,Tamil Nadu,Tiruchirappalli,10.9931,78.4551,Village Road,Foggy,Day,28,Female,Bike,34,Yes,No,Yes,Poor Weather Visibility,Medium,2.0
ACC34276,02-09-2023,19:08,Telangana,Warangal,17.8991,79.0505,National Highway,Clear,Night,28,Female,Car,81,Yes,Yes,No,Drunk Driving,High,2.0
ACC34277,03-06-2022,14:43,Telangana,Nizamabad,17.9844,79.0572,Village Road,Overcast,Day,55,Female,Car,38,No,No,No,Poor Weather Visibility,Low,0.0
ACC34278,18-04-2024,19:43,Telangana,Karimnagar,18.04,78.5855,City Road,Foggy,Night,21,Male,Car,49,Yes,No,Yes,Poor Weather Visibility,High,4.0
ACC34279,26-05-2022,02:54,Tamil Nadu,Chennai,11.1969,78.9446,City Road,Clear,Night,50,Male,Car,60,Yes,No,No,Drunk Driving,Medium,2.0
ACC34280,23-08-2022,18:20,Telangana,Warangal,17.1298,78.8289,State Highway,Clear,Dusk,20,Male,Auto,55,No,No,No,Signal Jumping,Low,1.0
ACC34281,03-09-2022,21:04,Tamil Nadu,Madurai,11.3698,77.9255,State Highway,Overcast,Night,37,Female,Bike,58,No,Yes,No,Drowsy Driving,Medium,3.0
ACC34282,09-08-2022,13:39,Kerala,Kozhikode,10.18,76.3905,City Road,Clear,Day,20,Male,Bike,56,No,No,No,Signal Jumping,Low,1.0
ACC34283,28-11-2023,18:23,Karnataka,Bengaluru Urban,15.3059,75.3696,National Highway,Clear,Dusk,20,Female,Car,84,No,No,No,Over Speeding,Medium,0.0
ACC34284,08-05-2022,07:34,Telangana,Warangal,18.1237,78.8999,State Highway,Foggy,Day,48,Male,Bus,46,No,No,Yes,Poor Weather Visibility,Medium,1.0
ACC34285,24-01-2024,18:47,Tamil Nadu,Salem,11.3324,78.5351,State Highway,Rainy,Dusk,35,Female,Car,51,No,No,No,Poor Weather Visibility,Low,0.0
ACC34286,15-11-2023,00:35,Kerala,Kozhikode,10.2017,76.5769,Village Road,Clear,Night,38,Male,Bike,54,No,Yes,No,Drowsy Driving,Medium,2.0
ACC34287,18-06-2022,14:03,Telangana,Khammam,17.5844,78.8817,Expressway,Clear,Day,50,Male,Car,75,No,No,No,Over Speeding,Medium,3.0
ACC34288,22-08-2024,12:43,Telangana,Hyderabad,17.194,79.199,State Highway,Cloudy,Day,31,Female,Car,55,No,No,No,Signal Jumping,Low,2.0
ACC34289,30-07-2023,08:10,Karnataka,Hubballi,15.8267,75.5238,Expressway,Clear,Day,40,Male,Car,69,No,No,No,Over Speeding,High,10.0
ACC34290,13-04-2024,14:45,Telangana,Warangal,17.8468,78.7108,Village Road,Cloudy,Day,26,Male,Car,15,Yes,No,No,Drunk Driving,Low,0.0
ACC34291,16-01-2024,06:27,Telangana,Hyderabad,18.1571,79.0345,Village Road,Clear,Day,18,Male,Car,45,No,No,No,Signal Jumping,Low,0.0
ACC34292,08-09-2023,15:51,Kerala,Kozhikode,10.7177,76.2328,City Road,Cloudy,Day,51,Female,Auto,41,No,No,No,Poor Weather Visibility,Low,0.0
ACC34293,09-10-2023,21:20,Telangana,Warangal,17.7278,79.0803,State Highway,Cloudy,Night,35,Male,Bus,81,Yes,No,No,Drunk Driving,High,5.0
ACC34294,13-12-2024,21:33,Telangana,Nizamabad,18.5031,79.0539,Village Road,Clear,Night,29,Male,Auto,52,No,No,No,Signal Jumping,Low,2.0
ACC34295,08-11-2022,19:15,Puducherry,Karaikal,11.6693,79.8614,Expressway,Overcast,Night,38,Male,Car,92,No,Yes,No,Over Speeding,High,6.0
ACC34296,06-07-2023,17:32,Kerala,Thiruvananthapuram,10.0884,76.1736,City Road,Rainy,Dusk,38,Male,Auto,78,No,No,Yes,Poor Weather Visibility,Medium,
ACC34297,20-12-2024,09:08,Karnataka,Bengaluru Urban,15.1053,76.3096,State Highway,Clear,Day,44,Male,Auto,51,No,No,No,Poor Weather Visibility,Low,1.0
ACC34298,21-07-2022,11:56,Karnataka,Mangaluru,15.1236,76.1992,City Road,Rainy,Day,55,Male,Bus,48,No,No,No,Poor Weather Visibility,Low,0.0
ACC34299,15-09-2022,17:51,Andhra Pradesh,Guntur,16.2001,79.515,State Highway,Cloudy,Dusk,45,Male,Car,72,No,No,No,Poor Weather Visibility,Medium,2.0
ACC34300,20-12-2023,11:58,Tamil Nadu,Chennai,11.5681,78.402,City Road,Clear,Day,39,Male,Bike,30,No,No,No,Signal Jumping,Low,1.0
ACC34301,25-01-2023,17:11,Tamil Nadu,Chennai,11.0638,78.8034,State Highway,Overcast,Dusk,43,Male,Bike,71,No,No,No,Poor Weather Visibility,Medium,2.0
ACC34302,03-02-2023,09:19,Kerala,Thiruvananthapuram,9.9652,76.2145,National Highway,Overcast,Day,45,Male,Car,76,No,No,No,Over Speeding,Medium,3.0
ACC34303,10-09-2022,07:59,Kerala,Thrissur,10.8281,76.6527,State Highway,Clear,Day,40,Male,Bike,62,Yes,No,No,Drunk Driving,Medium,2.0
ACC34304,03-09-2022,13:19,Telangana,Nizamabad,18.2183,78.8669,City Road,Clear,Day,55,Male,Car,54,No,No,No,Poor Weather Visibility,Low,1.0
ACC34305,04-10-2024,18:48,Tamil Nadu,Coimbatore,11.3294,78.4738,City Road,Clear,Dusk,50,Male,Truck,37,No,No,No,Signal Jumping,Low,0.0
ACC34306,09-01-2022,20:27,Andhra Pradesh,Visakhapatnam,15.6976,79.2199,City Road,Clear,Night,35,Male,Car,27,No,No,No,Signal Jumping,Low,
ACC34307,26-09-2023,12:35,Andhra Pradesh,Guntur,16.2454,80.0759,Expressway,Rainy,Day,47,Male,Bus,84,No,Yes,No,Poor Weather Visibility,High,4.0
ACC34308,20-10-2024,07:11,Karnataka,Bengaluru Urban,15.0835,74.9155,Village Road,Rainy,Day,23,Male,Bus,52,No,No,No,Poor Weather Visibility,Low,0.0
ACC34309,01-02-2023,16:46,Andhra Pradesh,Kurnool,14.9095,79.5071,State Highway,Rainy,Day,47,Female,Auto,57,No,No,No,Poor Weather Visibility,Medium,1.0
ACC34310,26-07-2022,23:55,Tamil Nadu,Coimbatore,11.4035,78.5292,Expressway,Clear,Night,23,Male,Bike,105,Yes,Yes,No,Over Speeding,High,8.0
ACC34311,18-09-2022,07:49,Andhra Pradesh,Vijayawada,16.4635,80.0721,Expressway,Foggy,Day,25,Female,Car,90,No,No,Yes,Poor Weather Visibility,High,10.0
ACC34312,28-05-2024,00:16,Karnataka,Mangaluru,15.9183,75.7865,City Road,Overcast,Night,30,Male,Bike,34,No,No,No,Poor Weather Visibility,Low,1.0
ACC34313,28-01-2024,12:31,Andhra Pradesh,Kurnool,15.94,79.8259,City Road,Cloudy,Day,18,Male,Bike,45,No,No,No,Poor Weather Visibility,Low,4.0
ACC34314,07-08-2022,15:20,Tamil Nadu,Madurai,10.9931,78.0287,City Road,Cloudy,Day,25,Male,Bike,47,No,No,Yes,Pothole/Bad Road,Low,0.0
ACC34315,10-11-2022,21:30,Telangana,Karimnagar,17.8702,78.3277,Village Road,Clear,Night,34,Male,Bike,59,No,Yes,No,Drowsy Driving,Medium,3.0
ACC34316,18-05-2022,11:35,Tamil Nadu,Madurai,11.1524,78.374,City Road,Cloudy,Day,37,Male,Car,48,No,No,No,Poor Weather Visibility,Low,1.0
ACC34317,20-05-2023,23:11,Kerala,Thiruvananthapuram,10.4426,76.0896,State Highway,Rainy,Night,34,Male,Bike,54,No,No,No,Poor Weather Visibility,Medium,3.0
ACC34318,14-11-2023,12:33,Karnataka,Belagavi,15.5189,75.7097,City Road,Clear,Day,40,Male,Bike,58,No,No,No,Poor Weather Visibility,Low,2.0
ACC34319,22-10-2024,08:28,Karnataka,Belagavi,15.2818,75.8498,City Road,Rainy,Day,37,Male,Car,43,No,No,No,Poor Weather Visibility,Low,2.0
ACC34320,22-04-2022,12:28,Kerala,Thrissur,10.5579,76.1416,Village Road,Cloudy,Day,60,Male,Auto,47,No,No,No,Poor Weather Visibility,Low,1.0
ACC34321,02-05-2024,08:52,Andhra Pradesh,Vijayawada,16.0981,78.7845,State Highway,Clear,Day,27,Male,Bus,63,Yes,No,No,Drunk Driving,Medium,5.0
ACC34322,19-02-2022,17:20,Andhra Pradesh,Nellore,15.558,79.7181,National Highway,Clear,Dusk,32,Male,Auto,56,No,No,No,Poor Weather Visibility,Low,2.0
ACC34323,18-12-2022,19:12,Tamil Nadu,Salem,11.1095,78.6141,National Highway,Clear,Night,36,Male,Bike,70,No,No,No,Over Speeding,Medium,2.0
ACC34324,16-08-2022,09:19,Andhra Pradesh,Guntur,16.1503,79.731,National Highway,Cloudy,Day,34,Female,Bike,68,No,No,No,Poor Weather Visibility,Medium,4.0
ACC34325,11-08-2024,11:53,Kerala,Thiruvananthapuram,11.1566,76.4313,National Highway,Clear,Day,64,Male,Truck,72,No,No,No,Over Speeding,Medium,4.0
ACC34326,05-12-2024,12:18,Telangana,Karimnagar,17.5608,79.1266,National Highway,Clear,Day,23,Male,Bike,44,No,No,No,Poor Weather Visibility,Low,0.0
ACC34327,13-09-2024,04:13,Tamil Nadu,Madurai,10.8319,77.9737,Village Road,Clear,Night,22,Male,Bike,37,Yes,No,Yes,Drunk Driving,Medium,3.0
ACC34328,08-10-2023,20:56,Telangana,Khammam,17.934,78.9941,Village Road,Rainy,Night,31,Male,Truck,51,No,No,Yes,Poor Weather Visibility,Medium,3.0
ACC34329,20-02-2024,15:41,Karnataka,Mysuru,15.1045,75.9026,National Highway,Rainy,Day,62,Male,Auto,84,No,No,No,Poor Weather Visibility,Medium,
ACC34330,02-10-2024,23:42,Kerala,Kozhikode,10.7158,76.112,Village Road,Cloudy,Night,49,Male,Bike,50,No,No,Yes,Pothole/Bad Road,Low,1.0
ACC34331,28-04-2023,09:40,Tamil Nadu,Salem,10.6592,78.3276,Village Road,Rainy,Day,18,Male,Bike,50,Yes,No,No,Poor Weather Visibility,Medium,4.0
ACC34332,19-09-2024,16:17,Tamil Nadu,Salem,11.0261,78.4536,City Road,Cloudy,Day,19,Female,Bike,49,No,No,No,Poor Weather Visibility,Low,1.0
ACC34333,18-09-2023,12:37,Tamil Nadu,Madurai,11.1952,78.836,National Highway,Overcast,Day,32,Male,Car,57,No,No,No,Poor Weather Visibility,Low,0.0
ACC34334,06-03-2022,19:47,Karnataka,Bengaluru Urban,15.0266,75.5373,National Highway,Clear,Night,36,Female,Bike,60,No,Yes,No,Drowsy Driving,Medium,4.0
ACC34335,21-06-2022,12:59,Telangana,Warangal,17.3422,79.0213,Expressway,Clear,Day,21,Female,Car,91,No,No,No,Over Speeding,High,4.0
ACC34336,02-07-2024,06:35,Kerala,Ernakulam,10.3657,76.1452,State Highway,Cloudy,Day,39,Female,Bike,56,No,No,No,Poor Weather Visibility,Medium,2.0
ACC34337,26-03-2023,13:23,Telangana,Nizamabad,17.9947,79.1109,National Highway,Overcast,Day,45,Female,Car,72,No,No,No,Poor Weather Visibility,Medium,6.0
ACC34338,05-01-2023,03:10,Tamil Nadu,Tiruchirappalli,11.4176,78.4668,State Highway,Rainy,Night,59,Male,Bike,70,No,No,Yes,Poor Weather Visibility,High,9.0
ACC34339,20-03-2022,23:40,Tamil Nadu,Chennai,11.3123,78.3787,Expressway,Clear,Night,49,Male,Car,57,Yes,No,No,Drunk Driving,Low,1.0
ACC34340,29-08-2024,19:25,Kerala,Kollam,10.2226,76.4908,State Highway,Clear,Night,24,Male,Bike,64,Yes,No,No,Drunk Driving,Medium,5.0
ACC34341,05-11-2024,20:39,Telangana,Warangal,17.9694,78.745,Village Road,Overcast,Night,31,Male,Bus,56,No,No,Yes,Pothole/Bad Road,Medium,2.0
ACC34342,25-06-2023,18:57,Tamil Nadu,Salem,11.0494,78.7328,City Road,Cloudy,Dusk,45,Male,Car,49,No,No,No,Poor Weather Visibility,Low,2.0
ACC34343,24-08-2023,08:01,Karnataka,Mangaluru,15.229,75.1694,National Highway,Cloudy,Day,38,Male,Truck,60,No,No,No,Poor Weather Visibility,Low,1.0
ACC34344,08-04-2022,00:10,Karnataka,Bengaluru Urban,15.4729,75.6472,National Highway,Clear,Night,33,Female,Bus,51,Yes,Yes,No,Drunk Driving,Low,0.0
ACC34345,11-12-2022,08:47,Karnataka,Belagavi,15.3365,75.3145,Village Road,Clear,Day,45,Male,Auto,43,No,No,Yes,Pothole/Bad Road,Low,0.0
ACC34346,02-10-2023,15:53,Telangana,Nizamabad,18.0127,79.014,City Road,Rainy,Day,36,Male,Car,40,No,No,No,Poor Weather Visibility,Low,0.0
ACC34347,08-12-2024,15:51,Andhra Pradesh,Kurnool,15.8739,79.0754,City Road,Clear,Day,31,Male,Auto,40,No,No,No,Signal Jumping,Low,2.0
ACC34348,20-10-2024,08:20,Andhra Pradesh,Nellore,16.7907,79.0793,National Highway,Rainy,Day,27,Male,Bike,62,No,No,No,Poor Weather Visibility,High,7.0
ACC34349,15-10-2022,08:49,Karnataka,Mysuru,15.4863,76.0378,City Road,Rainy,Day,21,Male,Car,49,Yes,No,No,Poor Weather Visibility,High,6.0
ACC34350,12-08-2023,10:03,Telangana,Warangal,17.8763,79.0972,State Highway,Rainy,Day,46,Male,Bus,54,No,No,No,Poor Weather Visibility,Low,2.0
ACC34351,13-09-2023,18:14,Telangana,Karimnagar,18.3057,78.8442,Village Road,Cloudy,Dusk,43,Male,Truck,40,No,No,No,Poor Weather Visibility,Low,2.0
ACC34352,17-11-2024,07:40,Tamil Nadu,Coimbatore,11.0442,78.579,City Road,Clear,Day,21,Female,Bus,45,No,No,Yes,Pothole/Bad Road,Low,3.0
ACC34353,21-11-2022,20:28,Andhra Pradesh,Guntur,16.7174,78.9017,State Highway,Rainy,Night,32,Male,Bike,94,Yes,Yes,No,Over Speeding,High,5.0
ACC34354,07-03-2023,21:48,Telangana,Warangal,17.88,78.8721,Expressway,Clear,Night,38,Male,Truck,66,No,Yes,No,Drowsy Driving,Medium,3.0
ACC34355,07-05-2024,00:49,Andhra Pradesh,Vijayawada,16.3168,80.3597,City Road,Clear,Night,29,Male,Car,39,No,No,No,Signal Jumping,Low,0.0
ACC34356,14-08-2023,21:51,Tamil Nadu,Salem,10.9876,78.7439,City Road,Clear,Night,56,Male,Auto,68,No,No,No,Over Speeding,Medium,0.0
ACC34357,19-06-2024,16:30,Telangana,Khammam,17.5362,79.0652,City Road,Overcast,Day,57,Male,Auto,48,No,No,No,Poor Weather Visibility,Low,
ACC34358,15-06-2022,05:22,Kerala,Thrissur,10.7194,76.2805,Expressway,Clear,Dawn,28,Male,Car,73,No,No,No,Over Speeding,Medium,6.0
ACC34359,01-12-2022,15:08,Telangana,Khammam,17.4968,79.6074,State Highway,Clear,Day,62,Female,Bike,68,No,No,No,Over Speeding,Low,2.0
ACC34360,08-04-2024,16:45,Tamil Nadu,Madurai,11.6777,78.5793,City Road,Overcast,Day,30,Female,Car,47,No,No,Yes,Pothole/Bad Road,Low,0.0
ACC34361,31-07-2024,10:01,Tamil Nadu,Madurai,11.6161,78.6882,National Highway,Clear,Day,42,Female,Auto,64,No,No,No,Signal Jumping,Low,
ACC34362,24-11-2023,06:35,Karnataka,Mangaluru,15.7567,75.2538,State Highway,Rainy,Day,41,Male,Car,57,No,No,No,Poor Weather Visibility,Medium,1.0
ACC34363,20-07-2024,19:20,Kerala,Thiruvananthapuram,10.5647,76.0564,National Highway,Overcast,Night,46,Male,Bike,62,No,No,No,Poor Weather Visibility,Medium,2.0
ACC34364,01-04-2022,08:19,Andhra Pradesh,Kurnool,15.7077,79.4264,City Road,Clear,Day,45,Female,Bike,55,No,No,Yes,Pothole/Bad Road,Low,0.0
ACC34365,11-08-2024,18:40,Karnataka,Belagavi,15.6844,75.647,City Road,Clear,Dusk,46,Male,Auto,40,No,No,Yes,Pothole/Bad Road,Low,
ACC34366,17-02-2023,19:50,Telangana,Karimnagar,17.804,78.3469,Expressway,Rainy,Night,18,Male,Car,101,Yes,No,Yes,Over Speeding,High,6.0
ACC34367,19-01-2024,07:07,Telangana,Khammam,18.3839,79.2759,City Road,Clear,Day,47,Male,Car,52,No,No,Yes,Pothole/Bad Road,Low,0.0
ACC34368,04-03-2022,13:52,Andhra Pradesh,Kurnool,15.4993,80.1611,Village Road,Clear,Day,18,Male,Bus,42,No,No,No,Signal Jumping,Low,2.0
ACC34369,05-05-2023,22:18,Tamil Nadu,Chennai,11.3892,77.8593,City Road,Cloudy,Night,32,Male,Bike,60,No,Yes,No,Drowsy Driving,Medium,5.0
ACC34370,25-04-2023,16:38,Kerala,Kozhikode,9.8445,75.8468,City Road,Clear,Day,27,Male,Bike,76,Yes,No,No,Drunk Driving,High,5.0
ACC34371,11-01-2022,06:54,Telangana,Karimnagar,18.0067,79.1766,Village Road,Clear,Day,26,Female,Bus,52,No,No,Yes,Pothole/Bad Road,Low,0.0
ACC34372,15-05-2024,13:53,Telangana,Warangal,17.7018,79.4223,Expressway,Clear,Day,41,Female,Bike,69,No,No,No,Signal Jumping,Medium,5.0
ACC34373,21-01-2023,20:08,Telangana,Warangal,17.9931,79.37,Village Road,Clear,Night,25,Male,Truck,45,No,No,No,Signal Jumping,Low,0.0
ACC34374,16-09-2022,02:09,Karnataka,Bengaluru Urban,15.5607,76.3056,State Highway,Cloudy,Night,39,Female,Bike,61,No,No,No,Poor Weather Visibility,Low,3.0
ACC34375,02-07-2022,19:47,Tamil Nadu,Salem,11.6009,79.2504,State Highway,Overcast,Night,21,Male,Truck,67,Yes,No,Yes,Drunk Driving,High,5.0
ACC34376,29-12-2023,19:34,Tamil Nadu,Salem,11.0305,78.3456,Expressway,Overcast,Night,18,Male,Bike,89,Yes,No,Yes,Over Speeding,High,7.0
ACC34377,28-01-2024,19:00,Karnataka,Bengaluru Urban,15.1581,75.3807,National Highway,Cloudy,Night,32,Male,Truck,83,No,Yes,No,Over Speeding,High,7.0
ACC34378,30-03-2024,10:37,Andhra Pradesh,Vijayawada,15.6934,79.8773,National Highway,Cloudy,Day,38,Male,Bike,65,No,No,No,Signal Jumping,Low,0.0
ACC34379,19-04-2024,09:32,Karnataka,Hubballi,15.3043,76.2928,City Road,Overcast,Day,38,Male,Car,38,No,No,No,Poor Weather Visibility,Low,2.0
ACC34380,07-08-2023,13:53,Telangana,Nizamabad,17.871,78.5609,City Road,Rainy,Day,18,Male,Truck,50,No,Yes,Yes,Poor Weather Visibility,Medium,5.0
ACC34381,25-10-2022,11:59,Karnataka,Hubballi,15.3478,75.8355,Village Road,Cloudy,Day,40,Male,Bus,39,No,No,Yes,Pothole/Bad Road,Low,3.0
ACC34382,12-06-2022,21:05,Kerala,Kozhikode,10.2577,76.2299,State Highway,Cloudy,Night,27,Male,Car,63,Yes,No,No,Drunk Driving,Medium,3.0
ACC34383,15-02-2023,11:34,Karnataka,Belagavi,15.2086,76.3971,Expressway,Clear,Day,37,Male,Auto,87,No,Yes,No,Over Speeding,High,8.0
ACC34384,29-07-2024,11:21,Karnataka,Mysuru,14.66,75.3991,City Road,Rainy,Day,18,Male,Auto,71,No,Yes,Yes,Poor Weather Visibility,High,2.0
